,Address,AddressAccuracy,AddressNumberAndStreet,Block,Date,Latitude,Longitude,NumMosquitos,Species,Street,Time,Trap,WnvPresent,spray
9685,"East 91st Place, Chicago, IL, USA",5.0,"6500  E 91ST PL, Chicago, IL",65.0,2013-08-15,41.728495,-87.600963,23.0,CULEX RESTUANS, E 91ST PL,,T227,0.0,0
9686,"East 91st Place, Chicago, IL, USA",5.0,"6500  E 91ST PL, Chicago, IL",65.0,2013-08-15,41.728495,-87.600963,11.0,CULEX PIPIENS, E 91ST PL,,T227,0.0,0
9687,"1700 West Addison Street, Chicago, IL 60613, USA",9.0,"1700  W ADDISON ST, Chicago, IL",17.0,2013-08-15,41.947227,-87.671457,26.0,CULEX PIPIENS/RESTUANS, W ADDISON ST,,T224,0.0,0
9688,"1700 West Addison Street, Chicago, IL 60613, USA",9.0,"1700  W ADDISON ST, Chicago, IL",17.0,2013-08-15,41.947227,-87.671457,3.0,CULEX RESTUANS, W ADDISON ST,,T224,0.0,0
9689,"1700 West Addison Street, Chicago, IL 60613, USA",9.0,"1700  W ADDISON ST, Chicago, IL",17.0,2013-08-15,41.947227,-87.671457,1.0,CULEX PIPIENS, W ADDISON ST,,T224,0.0,0
9690,"West Garfield Boulevard, Chicago, IL, USA",5.0,"9000  W GARFIELD BLVD, Chicago, IL",90.0,2013-08-15,41.793818,-87.654234,12.0,CULEX PIPIENS, W GARFIELD BLVD,,T226,1.0,0
9691,"1300 North Laramie Avenue, Chicago, IL 60651, USA",9.0,"1300  N LARAMIE AVE, Chicago, IL",13.0,2013-08-15,41.904194,-87.756155,15.0,CULEX PIPIENS/RESTUANS, N LARAMIE AVE,,T230,1.0,0
9692,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-08-15,41.951866,-87.725057,6.0,CULEX PIPIENS/RESTUANS, N SPRINGFIELD AVE,,T228,0.0,0
9693,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-08-15,41.951866,-87.725057,4.0,CULEX RESTUANS, N SPRINGFIELD AVE,,T228,0.0,0
9694,"3900 North Springfield Avenue, Chicago, IL 60618, USA",8.0,"3900  N SPRINGFIELD AVE, Chicago, IL",39.0,2013-08-15,41.951866,-87.725057,1.0,CULEX PIPIENS, N SPRINGFIELD AVE,,T228,0.0,0
9695,"5100 West 72nd Street, Chicago, IL 60638, USA",8.0,"5100  W 72ND ST, Chicago, IL",51.0,2013-08-15,41.763733,-87.742302,18.0,CULEX PIPIENS/RESTUANS, W 72ND ST,,T035,0.0,0
9696,"5800 North Ridge Avenue, Chicago, IL 60660, USA",8.0,"5800  N RIDGE AVE, Chicago, IL",58.0,2013-08-15,41.98728,-87.666066,7.0,CULEX RESTUANS, N RIDGE AVE,,T231,0.0,0
9697,"5800 North Ridge Avenue, Chicago, IL 60660, USA",8.0,"5800  N RIDGE AVE, Chicago, IL",58.0,2013-08-15,41.98728,-87.666066,13.0,CULEX PIPIENS, N RIDGE AVE,,T231,0.0,0
9698,"1700 North Ashland Avenue, Chicago, IL 60622, USA",9.0,"1700  N ASHLAND AVE, Chicago, IL",17.0,2013-08-15,41.912563,-87.668055,5.0,CULEX PIPIENS/RESTUANS, N ASHLAND AVE,,T232,0.0,0
9699,"1700 North Ashland Avenue, Chicago, IL 60622, USA",9.0,"1700  N ASHLAND AVE, Chicago, IL",17.0,2013-08-15,41.912563,-87.668055,4.0,CULEX RESTUANS, N ASHLAND AVE,,T232,0.0,0
9700,"7100 North Harlem Avenue, Chicago, IL 60631, USA",9.0,"7100  N HARLEM AVE, Chicago, IL",71.0,2013-08-15,42.009876,-87.807277,11.0,CULEX PIPIENS/RESTUANS, N HARLEM AVE,,T233,0.0,0
9701,"7100 North Harlem Avenue, Chicago, IL 60631, USA",9.0,"7100  N HARLEM AVE, Chicago, IL",71.0,2013-08-15,42.009876,-87.807277,23.0,CULEX PIPIENS, N HARLEM AVE,,T233,0.0,0
9702,"4200 West 65th Street, Chicago, IL 60621, USA",8.0,"4200  W 65TH ST, Chicago, IL",42.0,2013-08-15,41.776428,-87.627096,34.0,CULEX PIPIENS/RESTUANS, W 65TH ST,,T235,1.0,0
9703,"4200 West 65th Street, Chicago, IL 60621, USA",8.0,"4200  W 65TH ST, Chicago, IL",42.0,2013-08-15,41.776428,-87.627096,7.0,CULEX RESTUANS, W 65TH ST,,T235,1.0,0
9704,"4200 West 65th Street, Chicago, IL 60621, USA",8.0,"4200  W 65TH ST, Chicago, IL",42.0,2013-08-15,41.776428,-87.627096,3.0,CULEX PIPIENS, W 65TH ST,,T235,0.0,0
9705,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",8.0,"6200  N MCCLELLAN AVE, Chicago, IL",62.0,2013-08-15,41.994679,-87.770899,17.0,CULEX PIPIENS/RESTUANS, N MCCLELLAN AVE,,T236,0.0,0
9706,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",8.0,"6200  N MCCLELLAN AVE, Chicago, IL",62.0,2013-08-15,41.994679,-87.770899,1.0,CULEX RESTUANS, N MCCLELLAN AVE,,T236,0.0,0
9707,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",8.0,"6200  N MCCLELLAN AVE, Chicago, IL",62.0,2013-08-15,41.994679,-87.770899,2.0,CULEX PIPIENS, N MCCLELLAN AVE,,T236,0.0,0
9708,"2100 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2100  N CANNON DR, Chicago, IL",21.0,2013-08-15,41.925652,-87.63359,15.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054C,0.0,0
9709,"2100 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2100  N CANNON DR, Chicago, IL",21.0,2013-08-15,41.925652,-87.63359,45.0,CULEX PIPIENS, N CANNON DR,,T054C,1.0,0
9710,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9.0,"4100  N OAK PARK AVE, Chicago, IL",41.0,2013-08-22,41.95469,-87.800991,34.0,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,,T002,1.0,0
9711,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",9.0,"4100  N OAK PARK AVE, Chicago, IL",41.0,2013-08-22,41.95469,-87.800991,12.0,CULEX PIPIENS, N OAK PARK AVE,,T002,1.0,0
9712,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-08-22,41.891118,-87.654491,19.0,CULEX PIPIENS/RESTUANS, W GRAND AVE,,T046,0.0,0
9713,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-08-22,41.891118,-87.654491,2.0,CULEX RESTUANS, W GRAND AVE,,T046,0.0,0
9714,"2500 West Grand Avenue, Chicago, IL 60654, USA",8.0,"2500  W GRAND AVE, Chicago, IL",25.0,2013-08-22,41.891118,-87.654491,3.0,CULEX PIPIENS, W GRAND AVE,,T046,0.0,0
9715,"1100 Roosevelt Road, Chicago, IL 60608, USA",8.0,"1100  W ROOSEVELT, Chicago, IL",11.0,2013-08-22,41.867108,-87.654224,31.0,CULEX PIPIENS/RESTUANS, W ROOSEVELT,,T048,1.0,0
9716,"1100 Roosevelt Road, Chicago, IL 60608, USA",8.0,"1100  W ROOSEVELT, Chicago, IL",11.0,2013-08-22,41.867108,-87.654224,27.0,CULEX PIPIENS/RESTUANS, W ROOSEVELT,,T048,0.0,0
9717,"1100 Roosevelt Road, Chicago, IL 60608, USA",8.0,"1100  W ROOSEVELT, Chicago, IL",11.0,2013-08-22,41.867108,-87.654224,5.0,CULEX RESTUANS, W ROOSEVELT,,T048,0.0,0
9718,"1100 Roosevelt Road, Chicago, IL 60608, USA",8.0,"1100  W ROOSEVELT, Chicago, IL",11.0,2013-08-22,41.867108,-87.654224,14.0,CULEX PIPIENS, W ROOSEVELT,,T048,0.0,0
9719,"1100 West Chicago Avenue, Chicago, IL 60642, USA",8.0,"1100  W CHICAGO, Chicago, IL",11.0,2013-08-22,41.896282,-87.655232,1.0,CULEX PIPIENS/RESTUANS, W CHICAGO,,T049,0.0,0
9720,"1100 West Chicago Avenue, Chicago, IL 60642, USA",8.0,"1100  W CHICAGO, Chicago, IL",11.0,2013-08-22,41.896282,-87.655232,1.0,CULEX RESTUANS, W CHICAGO,,T049,0.0,0
9721,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-08-22,41.921965,-87.632085,7.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054,0.0,0
9722,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-08-22,41.921965,-87.632085,4.0,CULEX PIPIENS/RESTUANS, N CANNON DR,,T054,0.0,0
9723,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-08-22,41.921965,-87.632085,1.0,CULEX RESTUANS, N CANNON DR,,T054,0.0,0
9724,"2200 North Cannon Drive, Chicago, IL 60614, USA",8.0,"2200  N CANNON DR, Chicago, IL",22.0,2013-08-22,41.921965,-87.632085,3.0,CULEX RESTUANS, N CANNON DR,,T054,0.0,0
9725,"1700 West 95th Street, Chicago, IL 60643, USA",9.0,"1700  W 95TH ST, Chicago, IL",17.0,2013-08-22,41.720848,-87.666014,3.0,CULEX PIPIENS/RESTUANS, W 95TH ST,,T094,0.0,0
9726,"1700 West 95th Street, Chicago, IL 60643, USA",9.0,"1700  W 95TH ST, Chicago, IL",17.0,2013-08-22,41.720848,-87.666014,1.0,CULEX RESTUANS, W 95TH ST,,T094,0.0,0
9727,"1700 West 95th Street, Chicago, IL 60643, USA",9.0,"1700  W 95TH ST, Chicago, IL",17.0,2013-08-22,41.720848,-87.666014,5.0,CULEX PIPIENS, W 95TH ST,,T094,0.0,0
9728,"8900 South Carpenter Street, Chicago, IL 60620, USA",8.0,"8900  S CARPENTER ST, Chicago, IL",89.0,2013-08-22,41.732984,-87.649642,28.0,CULEX PIPIENS/RESTUANS, S CARPENTER ST,,T159,0.0,0
9729,"8900 South Carpenter Street, Chicago, IL 60620, USA",8.0,"8900  S CARPENTER ST, Chicago, IL",89.0,2013-08-22,41.732984,-87.649642,21.0,CULEX PIPIENS, S CARPENTER ST,,T159,0.0,0
9730,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",8.0,"3600  N PITTSBURGH AVE, Chicago, IL",36.0,2013-08-22,41.944869,-87.832763,3.0,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,,T011,0.0,0
9731,"5800 North Western Avenue, Chicago, IL 60659, USA",9.0,"5800  N WESTERN AVE, Chicago, IL",58.0,2013-08-22,41.986921,-87.689778,7.0,CULEX PIPIENS/RESTUANS, N WESTERN AVE,,T028,1.0,0
9732,"5800 North Western Avenue, Chicago, IL 60659, USA",9.0,"5800  N WESTERN AVE, Chicago, IL",58.0,2013-08-22,41.986921,-87.689778,7.0,CULEX PIPIENS, N WESTERN AVE,,T028,1.0,0
9733,"5000 South Central Avenue, Chicago, IL 60638, USA",9.0,"5000  S CENTRAL AVE, Chicago, IL",50.0,2013-08-22,41.801498,-87.763416,16.0,CULEX PIPIENS/RESTUANS, S CENTRAL AVE,,T031,0.0,0
9734,"5000 South Central Avenue, Chicago, IL 60638, USA",9.0,"5000  S CENTRAL AVE, Chicago, IL",50.0,2013-08-22,41.801498,-87.763416,6.0,CULEX RESTUANS, S CENTRAL AVE,,T031,0.0,0
9735,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-08-22,41.906638,-87.701431,16.0,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,,T033,1.0,0
9736,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-08-22,41.906638,-87.701431,2.0,CULEX RESTUANS, N HUMBOLDT DR,,T033,0.0,0
9737,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-08-22,41.906638,-87.701431,8.0,CULEX PIPIENS, N HUMBOLDT DR,,T033,0.0,0
9738,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",9.0,"1400  N HUMBOLDT DR, Chicago, IL",14.0,2013-08-22,41.906638,-87.701431,1.0,CULEX PIPIENS, N HUMBOLDT DR,,T033,0.0,0
9739,"South Vincennes Avenue, Chicago, IL, USA",5.0,"1000  S VINCENNES, Chicago, IL",10.0,2013-08-22,41.723195,-87.64997,6.0,CULEX PIPIENS/RESTUANS, S VINCENNES,,T089,0.0,0
9740,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9.0,"1100  S ASHLAND AVE, Chicago, IL",11.0,2013-08-22,41.868077,-87.666901,24.0,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,T090,0.0,0
9741,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9.0,"1100  S ASHLAND AVE, Chicago, IL",11.0,2013-08-22,41.868077,-87.666901,18.0,CULEX RESTUANS, S ASHLAND AVE,,T090,0.0,0
9742,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",9.0,"1100  S ASHLAND AVE, Chicago, IL",11.0,2013-08-22,41.868077,-87.666901,7.0,CULEX PIPIENS, S ASHLAND AVE,,T090,0.0,0
9743,"4200 West 127th Street, Alsip, IL 60803, USA",8.0,"4200  W 127TH PL, Chicago, IL",42.0,2013-08-22,41.662014,-87.724608,7.0,CULEX PIPIENS/RESTUANS, W 127TH PL,,T135,0.0,0
9744,"4200 West 127th Street, Alsip, IL 60803, USA",8.0,"4200  W 127TH PL, Chicago, IL",42.0,2013-08-22,41.662014,-87.724608,5.0,CULEX RESTUANS, W 127TH PL,,T135,0.0,0
9745,"4200 West 127th Street, Alsip, IL 60803, USA",8.0,"4200  W 127TH PL, Chicago, IL",42.0,2013-08-22,41.662014,-87.724608,5.0,CULEX PIPIENS, W 127TH PL,,T135,0.0,0
9746,"Chicago, IL, USA",3.0,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",43.0,2013-08-22,41.878114,-87.629798,8.0,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,,T145,0.0,0
9747,"2800 North Francisco Avenue, Chicago, IL 60618, USA",8.0,"2800  N FRANCISCO AVE, Chicago, IL",28.0,2013-08-22,41.932094,-87.700117,8.0,CULEX PIPIENS, N FRANCISCO AVE,,T147,0.0,0
9748,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8.0,"7000   W ARMITAGE AVENUE, Chicago, IL",70.0,2013-08-22,41.916265,-87.800515,8.0,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,,T151,0.0,0
9749,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8.0,"7000   W ARMITAGE AVENUE, Chicago, IL",70.0,2013-08-22,41.916265,-87.800515,3.0,CULEX RESTUANS,  W ARMITAGE AVENUE,,T151,0.0,0
9750,"7000 West Armitage Avenue, Chicago, IL 60707, USA",8.0,"7000   W ARMITAGE AVENUE, Chicago, IL",70.0,2013-08-22,41.916265,-87.800515,10.0,CULEX PIPIENS,  W ARMITAGE AVENUE,,T151,0.0,0
9751,"2500 South Millard Avenue, Chicago, IL 60623, USA",9.0,"2500  S MILLARD AVE, Chicago, IL",25.0,2013-08-22,41.846075,-87.716277,15.0,CULEX PIPIENS/RESTUANS, S MILLARD AVE,,T152,0.0,0
9752,"2500 South Millard Avenue, Chicago, IL 60623, USA",9.0,"2500  S MILLARD AVE, Chicago, IL",25.0,2013-08-22,41.846075,-87.716277,3.0,CULEX RESTUANS, S MILLARD AVE,,T152,1.0,0
9753,"2500 South Millard Avenue, Chicago, IL 60623, USA",9.0,"2500  S MILLARD AVE, Chicago, IL",25.0,2013-08-22,41.846075,-87.716277,4.0,CULEX PIPIENS, S MILLARD AVE,,T152,0.0,0
9754,"3500 West 116th Street, Chicago, IL 60655, USA",9.0,"3500  W 116TH ST, Chicago, IL",35.0,2013-08-22,41.682587,-87.707973,41.0,CULEX PIPIENS/RESTUANS, W 116TH ST,,T158,0.0,0
9755,"3500 West 116th Street, Chicago, IL 60655, USA",9.0,"3500  W 116TH ST, Chicago, IL",35.0,2013-08-22,41.682587,-87.707973,4.0,CULEX RESTUANS, W 116TH ST,,T158,0.0,0
9756,"3500 West 116th Street, Chicago, IL 60655, USA",9.0,"3500  W 116TH ST, Chicago, IL",35.0,2013-08-22,41.682587,-87.707973,19.0,CULEX PIPIENS, W 116TH ST,,T158,0.0,0
9757,"4500 North Campbell Avenue, Chicago, IL 60625, USA",9.0,"4500  N CAMPBELL AVE, Chicago, IL",45.0,2013-08-22,41.963976,-87.69181,4.0,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,,T220,1.0,0
9758,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",8.0,"4600  N MILWAUKEE AVE, Chicago, IL",46.0,2013-08-22,41.964242,-87.757639,23.0,CULEX PIPIENS, N MILWAUKEE AVE,,T003,1.0,0
9759,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9.0,"7000  N MOSELL AVE, Chicago, IL",70.0,2013-08-22,42.008314,-87.777921,35.0,CULEX PIPIENS/RESTUANS, N MOSELL AVE,,T008,0.0,0
9760,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9.0,"7000  N MOSELL AVE, Chicago, IL",70.0,2013-08-22,42.008314,-87.777921,25.0,CULEX PIPIENS/RESTUANS, N MOSELL AVE,,T008,0.0,0
9761,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9.0,"7000  N MOSELL AVE, Chicago, IL",70.0,2013-08-22,42.008314,-87.777921,43.0,CULEX PIPIENS, N MOSELL AVE,,T008,0.0,0
9762,"7000 North Moselle Avenue, Chicago, IL 60646, USA",9.0,"7000  N MOSELL AVE, Chicago, IL",70.0,2013-08-22,42.008314,-87.777921,21.0,CULEX PIPIENS, N MOSELL AVE,,T008,0.0,0
9763,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8.0,"6100  N LEMONT AVE, Chicago, IL",61.0,2013-08-22,41.991429,-87.747113,5.0,CULEX PIPIENS/RESTUANS, N LEMONT AVE,,T012,1.0,0
9764,"6100 North Lemont Avenue, Chicago, IL 60646, USA",8.0,"6100  N LEMONT AVE, Chicago, IL",61.0,2013-08-22,41.991429,-87.747113,7.0,CULEX PIPIENS, N LEMONT AVE,,T012,0.0,0
9765,"3000 West 18th Street, Chicago, IL 60608, USA",8.0,"3000  W 18TH ST, Chicago, IL",30.0,2013-08-22,41.857402,-87.694991,1.0,CULEX PIPIENS/RESTUANS, W 18TH ST,,T043,0.0,0
9766,"3000 West 18th Street, Chicago, IL 60608, USA",8.0,"3000  W 18TH ST, Chicago, IL",30.0,2013-08-22,41.857402,-87.694991,1.0,CULEX PIPIENS, W 18TH ST,,T043,0.0,0
9767,"1100 South California Avenue, Chicago, IL 60612, USA",9.0,"1100  S CALIFORNIA, Chicago, IL",11.0,2013-08-22,41.868142,-87.696269,13.0,CULEX PIPIENS/RESTUANS, S CALIFORNIA,,T047,1.0,0
9768,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",9.0,"6100  W FULLERTON AVE, Chicago, IL",61.0,2013-08-22,41.923738,-87.785288,9.0,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,,T013,0.0,0
9769,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",9.0,"6100  W FULLERTON AVE, Chicago, IL",61.0,2013-08-22,41.923738,-87.785288,3.0,CULEX RESTUANS, W FULLERTON AVE,,T013,0.0,0
9770,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",8.0,"1200  W GREENLEAF AVE, Chicago, IL",12.0,2013-08-22,42.010412,-87.66214,2.0,CULEX PIPIENS/RESTUANS, W GREENLEAF AVE,,T018,0.0,0
9771,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9.0,"1000  N CENTRAL PARK DR, Chicago, IL",10.0,2013-08-22,41.89923,-87.716788,30.0,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,,T030,0.0,0
9772,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9.0,"1000  N CENTRAL PARK DR, Chicago, IL",10.0,2013-08-22,41.89923,-87.716788,6.0,CULEX RESTUANS, N CENTRAL PARK DR,,T030,0.0,0
9773,"1000 North Central Park Avenue, Chicago, IL 60651, USA",9.0,"1000  N CENTRAL PARK DR, Chicago, IL",10.0,2013-08-22,41.89923,-87.716788,47.0,CULEX PIPIENS, N CENTRAL PARK DR,,T030,1.0,0
9774,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9.0,"6000  W MONTROSE DR, Chicago, IL",60.0,2013-08-22,41.960616,-87.777189,5.0,CULEX PIPIENS/RESTUANS, W MONTROSE DR,,T017,0.0,0
9775,"6000 West Montrose Avenue, Chicago, IL 60634, USA",9.0,"6000  W MONTROSE DR, Chicago, IL",60.0,2013-08-22,41.960616,-87.777189,4.0,CULEX PIPIENS, W MONTROSE DR,,T017,0.0,0
9776,"3300 West 104th Street, Chicago, IL 60655, USA",8.0,"3300  W 104TH ST, Chicago, IL",33.0,2013-08-22,41.704336,-87.703736,8.0,CULEX PIPIENS/RESTUANS, W 104TH ST,,T095,0.0,0
9777,"3300 West 104th Street, Chicago, IL 60655, USA",8.0,"3300  W 104TH ST, Chicago, IL",33.0,2013-08-22,41.704336,-87.703736,3.0,CULEX RESTUANS, W 104TH ST,,T095,0.0,0
9778,"3300 West 104th Street, Chicago, IL 60655, USA",8.0,"3300  W 104TH ST, Chicago, IL",33.0,2013-08-22,41.704336,-87.703736,7.0,CULEX PIPIENS, W 104TH ST,,T095,0.0,0
9779,"1700 North Pulaski Road, Chicago, IL 60639, USA",9.0,"1700  N PULASKI RD, Chicago, IL",17.0,2013-08-22,41.911824,-87.726737,4.0,CULEX PIPIENS/RESTUANS, N PULASKI RD,,T039,0.0,0
9780,"1700 North Pulaski Road, Chicago, IL 60639, USA",9.0,"1700  N PULASKI RD, Chicago, IL",17.0,2013-08-22,41.911824,-87.726737,5.0,CULEX PIPIENS, N PULASKI RD,,T039,0.0,0
9781,"2200 West 51st Street, Chicago, IL 60609, USA",8.0,"2200  W 51ST ST, Chicago, IL",22.0,2013-08-22,41.801179,-87.679447,3.0,CULEX PIPIENS/RESTUANS, W 51ST ST,,T061,0.0,0
9782,"2200 West 51st Street, Chicago, IL 60609, USA",8.0,"2200  W 51ST ST, Chicago, IL",22.0,2013-08-22,41.801179,-87.679447,1.0,CULEX RESTUANS, W 51ST ST,,T061,1.0,0
9783,"2200 West 51st Street, Chicago, IL 60609, USA",8.0,"2200  W 51ST ST, Chicago, IL",22.0,2013-08-22,41.801179,-87.679447,4.0,CULEX PIPIENS, W 51ST ST,,T061,0.0,0
9784,"3500 West 51st Street, Chicago, IL 60632, USA",8.0,"3500  W 51ST ST, Chicago, IL",35.0,2013-08-22,41.800737,-87.71188,4.0,CULEX RESTUANS, W 51ST ST,,T062,0.0,0
9785,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",9.0,"5200  W 63RD ST, Chicago, IL",52.0,2013-08-22,41.778297,-87.752411,2.0,CULEX PIPIENS/RESTUANS, W 63RD ST,,T065,0.0,0
9786,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-08-22,41.77166,-87.703047,30.0,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,,T066,0.0,0
9787,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-08-22,41.77166,-87.703047,4.0,CULEX RESTUANS, S KEDZIE AVE,,T066,1.0,0
9788,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",8.0,"6700  S KEDZIE AVE, Chicago, IL",67.0,2013-08-22,41.77166,-87.703047,14.0,CULEX PIPIENS, S KEDZIE AVE,,T066,1.0,0
9789,"2200 West 69th Street, Chicago, IL 60636, USA",8.0,"2200  W 69TH ST, Chicago, IL",22.0,2013-08-22,41.768388,-87.678649,8.0,CULEX PIPIENS/RESTUANS, W 69TH ST,,T069,0.0,0
9790,"2200 West 69th Street, Chicago, IL 60636, USA",8.0,"2200  W 69TH ST, Chicago, IL",22.0,2013-08-22,41.768388,-87.678649,2.0,CULEX RESTUANS, W 69TH ST,,T069,0.0,0
9791,"1000 East 67th Street, Chicago, IL 60637, USA",8.0,"1000  E 67TH ST, Chicago, IL",10.0,2013-08-22,41.773215,-87.60088,5.0,CULEX PIPIENS/RESTUANS, E 67TH ST,,T073,0.0,0
9792,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9.0,"3900  S ASHLAND AVE, Chicago, IL",39.0,2013-08-22,41.822536,-87.666343,9.0,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,,T074,0.0,0
9793,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9.0,"3900  S ASHLAND AVE, Chicago, IL",39.0,2013-08-22,41.822536,-87.666343,1.0,CULEX RESTUANS, S ASHLAND AVE,,T074,0.0,0
9794,"3900 South Ashland Avenue, Chicago, IL 60609, USA",9.0,"3900  S ASHLAND AVE, Chicago, IL",39.0,2013-08-22,41.822536,-87.666343,1.0,CULEX PIPIENS, S ASHLAND AVE,,T074,0.0,0
9795,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",8.0,"6400  S STONY ISLAND AVE, Chicago, IL",64.0,2013-08-22,41.778748,-87.586427,2.0,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,,T077,0.0,0
9796,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",8.0,"6400  S STONY ISLAND AVE, Chicago, IL",64.0,2013-08-22,41.778748,-87.586427,1.0,CULEX PIPIENS, S STONY ISLAND AVE,,T077,0.0,0
9797,"7100 South South Shore Drive, Chicago, IL 60649, USA",9.0,"7100  S SOUTH SHORE DR, Chicago, IL",71.0,2013-08-22,41.766202,-87.562889,5.0,CULEX PIPIENS/RESTUANS, S SOUTH SHORE DR,,T079,0.0,0
9798,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",9.0,"7700  S EBERHART AVE, Chicago, IL",77.0,2013-08-22,41.754676,-87.612922,26.0,CULEX PIPIENS, S EBERHART AVE,,T080,0.0,0
9799,"5000 South Union Avenue, Chicago, IL 60609, USA",8.0,"5000  S UNION AVE, Chicago, IL",50.0,2013-08-22,41.803423,-87.642984,15.0,CULEX PIPIENS/RESTUANS, S UNION AVE,,T082,1.0,0
9800,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",9.0,"7900  S CHICAGO AVE, Chicago, IL",79.0,2013-08-22,41.754292,-87.590773,9.0,CULEX PIPIENS/RESTUANS, S CHICAGO AVE,,T083,0.0,0
9801,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2013-08-22,41.798697,-87.736812,11.0,CULEX PIPIENS/RESTUANS, S KOLMAR,,T114,0.0,0
9802,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2013-08-22,41.798697,-87.736812,6.0,CULEX RESTUANS, S KOLMAR,,T114,0.0,0
9803,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8.0,"5200  S KOLMAR, Chicago, IL",52.0,2013-08-22,41.798697,-87.736812,2.0,CULEX PIPIENS, S KOLMAR,,T114,0.0,0
